Index;Min(max. R-Score);<max. R-Score>;Std(max. R-Score);<(epoch of max R-Score>;Std(epoch of max R-Score);Min(max. R-Score (Val. set));<max. R-Score (Val. set)>;Std(max. R-Score (Val. set));<epoch of max R-Score (Val. set)>;Std(epoch of max R-Score (Val. set))
401.0;0.03614841401576996;0.10044114291667938;0.03241637349128723;113.19999694824219;28.578838348388672;-0.01782847009599209;0.05335187539458275;0.024664534255862236;109.4800033569336;29.103435516357422
402.0;0.23321416974067688;0.2646152079105377;0.01601019687950611;65.80000305175781;10.984837532043457;0.20462988317012787;0.22826263308525085;0.014132318086922169;59.84000015258789;9.494209289550781
403.0;0.21705341339111328;0.25712087750434875;0.016497060656547546;68.91999816894531;14.212434768676758;0.190231055021286;0.22060871124267578;0.014726434834301472;65.44000244140625;13.089689254760742
404.0;0.23253288865089417;0.2655586004257202;0.016441745683550835;76.36000061035156;12.270833015441895;0.2059236317873001;0.22884376347064972;0.013530712574720383;73.83999633789062;11.845112800598145
405.0;0.19587773084640503;0.22927536070346832;0.01874597929418087;8.479999542236328;3.1900885105133057;0.15743489563465118;0.18732145428657532;0.01565248891711235;8.479999542236328;3.2031233310699463
406.0;0.19514739513397217;0.2237207293510437;0.01781783625483513;9.15999984741211;3.601851463317871;0.14626654982566833;0.18176716566085815;0.01624559424817562;9.0;3.8297085762023926
407.0;0.18643110990524292;0.22476382553577423;0.019557636231184006;10.760000228881836;4.548625946044922;0.15373823046684265;0.1839451789855957;0.01594371721148491;10.079999923706055;3.8828682899475098
408.0;0.23156355321407318;0.26313191652297974;0.01641424186527729;26.799999237060547;7.094598293304443;0.20098452270030975;0.2246302217245102;0.014914041385054588;26.399999618530273;6.940220355987549
409.0;0.20874132215976715;0.25350362062454224;0.017902188003063202;27.399999618530273;6.184658527374268;0.17376652359962463;0.21488603949546814;0.017031744122505188;27.440000534057617;6.98856258392334
410.0;0.23236633837223053;0.26183852553367615;0.016310544684529305;31.280000686645508;7.480640888214111;0.19964009523391724;0.22379256784915924;0.015001685358583927;31.239999771118164;7.512655258178711
411.0;0.23135672509670258;0.261881023645401;0.016586285084486008;31.799999237060547;8.722576141357422;0.19511936604976654;0.22289934754371643;0.014939768239855766;30.639999389648438;7.947116851806641
412.0;0.21236351132392883;0.2521594166755676;0.017515428364276886;31.639999389648438;5.894064426422119;0.17577092349529266;0.21306739747524261;0.01684246025979519;30.479999542236328;7.61095666885376
413.0;0.231252983212471;0.26071807742118835;0.016607733443379402;36.20000076293945;8.64098834991455;0.1963166743516922;0.22208328545093536;0.01545967347919941;34.79999923706055;8.509798049926758
414.0;-0.43108266592025757;-0.1850215345621109;0.1444709300994873;78.4800033569336;75.97538757324219;-0.490734338760376;-0.22229482233524323;0.17097482085227966;78.4800033569336;75.97538757324219
415.0;0.20760305225849152;0.242594376206398;0.018573395907878876;111.27999877929688;22.550907135009766;0.16286584734916687;0.20453162491321564;0.018397705629467964;116.80000305175781;23.82225799560547
416.0;-0.4515126645565033;-0.2693605124950409;0.06719973683357239;1.0;0.0;-0.49798664450645447;-0.3325245976448059;0.06689935177564621;1.0;0.0
417.0;0.2359190434217453;0.26537632942199707;0.016148025169968605;47.20000076293945;11.83568000793457;0.20234398543834686;0.22761660814285278;0.01459447667002678;43.84000015258789;11.6428804397583
418.0;0.21151608228683472;0.2560771107673645;0.017913687974214554;47.15999984741211;9.150045394897461;0.17626626789569855;0.21829019486904144;0.01683660037815571;46.63999938964844;11.785866737365723
419.0;0.2318747192621231;0.26394200325012207;0.016519363969564438;57.0;11.891874313354492;0.1985979974269867;0.2264130413532257;0.014771129004657269;54.08000183105469;11.916095733642578
420.0;0.23135672509670258;0.261881023645401;0.016586285084486008;31.799999237060547;8.722576141357422;0.19511936604976654;0.22289934754371643;0.014939768239855766;30.639999389648438;7.947116851806641
421.0;0.21236351132392883;0.2521594166755676;0.017515428364276886;31.639999389648438;5.894064426422119;0.17577092349529266;0.21306739747524261;0.01684246025979519;30.479999542236328;7.61095666885376
422.0;0.231252983212471;0.26071807742118835;0.016607733443379402;36.20000076293945;8.64098834991455;0.1963166743516922;0.22208328545093536;0.01545967347919941;34.79999923706055;8.509798049926758
423.0;0.23883119225502014;0.2700243592262268;0.01687665842473507;23.959999084472656;4.903059959411621;0.21203957498073578;0.23230016231536865;0.014121155254542828;23.559999465942383;4.426059246063232
424.0;0.2321552187204361;0.26097041368484497;0.015583458356559277;27.719999313354492;6.883070945739746;0.2030150592327118;0.22371995449066162;0.013735580258071423;26.760000228881836;7.7205352783203125
425.0;0.23555751144886017;0.26992741227149963;0.016897931694984436;30.040000915527344;6.406246662139893;0.21135760843753815;0.23281171917915344;0.014172310940921307;28.959999084472656;6.432210445404053
426.0;0.043325360864400864;0.1547544151544571;0.04392179101705551;87.72000122070312;34.488548278808594;0.008913903497159481;0.09643159806728363;0.034658871591091156;75.16000366210938;36.524742126464844
427.0;0.01751808077096939;0.09730871021747589;0.04088897630572319;128.0800018310547;17.59005355834961;-0.04418342560529709;0.03925531730055809;0.036388594657182693;128.16000366210938;18.0639591217041
