Index;<epoch of min <Chi^2>>;Std(<epoch of min Chi^2>);<Chi^2(0%)>;<Chi^2(1%)>;<Chi^2(2%)>;<Chi^2(5%)>;<Chi^2(10%)>;<Chi^2(20%)>;<Chi_configs^2(0%)>;<Chi_configs^2(1%)>;<Chi_configs^2(2%)>;<Chi_configs^2(5%)>;<Chi_configs^2(10%)>;<Chi_configs^2(20%)>
288.0;87.44999694824219;59.660865783691406;96.43009948730469;44.45343780517578;38.64832305908203;29.702144622802734;26.008703231811523;25.534420013427734;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
289.0;84.94999694824219;57.22483444213867;88.30375671386719;47.087032318115234;39.22163391113281;29.697467803955078;25.40701675415039;25.73545265197754;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
290.0;85.94999694824219;61.225616455078125;93.96272277832031;45.72346878051758;39.783287048339844;29.370553970336914;25.311717987060547;24.59465980529785;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
291.0;92.25;58.13493728637695;95.06028747558594;45.46426010131836;39.246585845947266;29.41073989868164;26.414138793945312;25.445154190063477;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
292.0;81.05000305175781;55.29964065551758;90.11482238769531;44.577152252197266;39.23472595214844;29.570730209350586;25.499797821044922;24.953723907470703;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
293.0;85.25;60.38462448120117;94.51766967773438;45.71299743652344;39.68407440185547;28.924951553344727;24.96881866455078;24.499408721923828;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
294.0;88.3499984741211;66.02812194824219;187.77969360351562;65.07221984863281;27.602880477905273;26.73040199279785;24.904834747314453;18.380653381347656;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
295.0;116.19999694824219;40.502891540527344;99.40557861328125;66.53286743164062;40.69055938720703;31.830062866210938;25.673364639282227;23.443544387817383;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
296.0;77.3499984741211;62.78977584838867;185.70706176757812;94.9782485961914;30.58951759338379;23.182804107666016;23.83260154724121;20.767112731933594;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
297.0;74.80000305175781;58.23419189453125;112.1072998046875;48.69230651855469;40.412147521972656;31.5275821685791;28.2571964263916;28.11301040649414;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
