Index;Max. R-Score;Epoch of max R-Score
803.0;NaN;1.0
804.0;NaN;1.0
805.0;NaN;1.0
806.0;NaN;1.0
807.0;NaN;1.0
808.0;NaN;1.0
809.0;NaN;1.0
810.0;NaN;1.0
811.0;-207.24893570777235;148.0
812.0;-16.080771118504412;47.0
813.0;-73.04813150983364;149.0
814.0;-43.22487072842858;101.0
815.0;-42.73237577883139;37.0
816.0;-46.557891961345646;1.0
817.0;-36.59663768687742;17.0
818.0;-48.5607734330697;3.0
819.0;-121.14144889439142;64.0
820.0;-113.32155982225224;64.0
821.0;-129.21692023914096;53.0
822.0;-103.68020888699404;40.0
823.0;-163.81902776078974;144.0
824.0;-143.97547820066148;94.0
825.0;-87.57639092247459;70.0
826.0;-1.0704462247694894e34;150.0
827.0;-5.562163751747448e34;150.0
828.0;NaN;1.0
829.0;NaN;1.0
830.0;NaN;1.0
831.0;NaN;1.0
832.0;NaN;1.0
833.0;NaN;1.0
834.0;NaN;1.0
835.0;NaN;1.0
836.0;NaN;1.0
837.0;NaN;1.0
838.0;-356.1403188000833;125.0
839.0;-1.258140854931916;91.0
840.0;-176.15123976628013;133.0
841.0;-183.48511305149677;136.0
842.0;-21.870889484501156;147.0
843.0;-6.613858759902788;122.0
844.0;-5.138273236817648;150.0
845.0;-1.267179457547598;126.0
846.0;-4.002797053379301;99.0
847.0;-2.764440238766077;2.0
848.0;-3.6407890575276003;140.0
849.0;-4.37345461995886;15.0
850.0;-5.716613573935783;2.0
851.0;-5.040790729263427;138.0
852.0;-5.553303645184854;3.0
853.0;-10.563973663735284;132.0
854.0;-8.77668283204109;150.0
855.0;-475.3704247577471;147.0
856.0;-100.04387274389082;147.0
857.0;-12.330643375087444;142.0
858.0;-9.250553780850067;13.0
859.0;-7.540924169559299;108.0
860.0;-6.0155434016333444;150.0
861.0;-5.1242734733251165;16.0
862.0;-6.431980391234267;10.0
863.0;-6.709128472220846;150.0
864.0;-5.393775669185853;2.0
865.0;-1317.6010192079734;108.0
866.0;-1.9204630044790685;105.0
867.0;-642.2981194754827;100.0
868.0;-276.1994642956061;147.0
869.0;-84.9384199923475;146.0
870.0;-66.90222970680252;143.0
871.0;-5.499765551217189;110.0
872.0;-3.1830610072337544;103.0
873.0;-8.863902810716569;81.0
874.0;-9.526796983849335;121.0
875.0;-8.398196581784648;23.0
876.0;-11.864854173601545;44.0
877.0;-11.186843269828206;143.0
878.0;-6.652726894693586;141.0
879.0;-10.546596180461714;142.0
880.0;-7.491969118853769;54.0
881.0;-10.075193969913418;142.0
882.0;-53195.98347627088;149.0
883.0;-37341.55034190283;7.0
884.0;-26927.865853288877;139.0
885.0;-5413.709491771122;124.0
886.0;-247.2642627454314;140.0
887.0;-101.43844314989873;141.0
888.0;-22.038059830519423;145.0
889.0;-15.942386440251841;135.0
890.0;-8.613936331624103;110.0
891.0;-6.568351898829803;60.0
892.0;-1414.2099520192298;148.0
893.0;-4.012064735632003;149.0
894.0;-3892.7420277166807;92.0
895.0;-9622.60786903871;147.0
896.0;-222.37725259624696;128.0
897.0;-115.61684587340889;136.0
898.0;-178.83761123375936;113.0
899.0;-12.391572810684304;135.0
900.0;-25.493728965479665;147.0
901.0;-5.563651777586906;113.0
902.0;-5.223226964636775;21.0
903.0;-5.431205516230702;63.0
904.0;-5.442546592170739;63.0
905.0;-7.614111629713836;15.0
906.0;-10.254277884165063;2.0
907.0;-5.244663468693987;74.0
908.0;-10.013986454067876;85.0
909.0;-5.291839920890057e12;135.0
910.0;-5.288412200630336e12;135.0
911.0;-5.001589684506735e12;150.0
912.0;-4.980068724995397e12;135.0
913.0;-4.811827621071947e12;135.0
914.0;-3.502068015345588e12;150.0
915.0;-3.4125023308001587e12;135.0
916.0;-3.398995493944003e12;12.0
917.0;-2.2444875250978174e12;150.0
918.0;-2.2250813573130923e12;12.0
919.0;-7015.9655740302715;140.0
920.0;-15.798603907322256;142.0
921.0;-5375.972547821914;130.0
922.0;-1820.947247225844;136.0
923.0;-490.73032969848197;134.0
924.0;-323.04050786657484;134.0
925.0;-202.95803829673585;145.0
926.0;-17.974711140693294;107.0
927.0;-14.478196878631756;145.0
928.0;-7.880213861555083;118.0
929.0;-9.00902709830151;146.0
930.0;-6.71965608176871;109.0
931.0;-6.7151442003546125;58.0
932.0;-8.906490306873446;92.0
933.0;-11.3691464935085;72.0
934.0;-40.60518614268568;149.0
935.0;-33.897528140258316;133.0
936.0;-2.9884208267594784e17;150.0
937.0;-2.986924364231531e17;150.0
938.0;-2.97759747993637e17;150.0
939.0;-2.976116511006202e17;150.0
940.0;-2.9645006487408595e17;150.0
941.0;-2.918098403287097e17;150.0
942.0;-2.906206452033999e17;150.0
943.0;-2.889396962496005e17;150.0
944.0;-2.8372590376223926e17;150.0
945.0;-2.8209606615863837e17;150.0
946.0;-10320.274287268843;114.0
947.0;-18.741113275881062;138.0
948.0;-4743.306638440724;147.0
949.0;-1508.7495129967092;129.0
950.0;-513.5625755497763;148.0
951.0;-359.8070975030025;127.0
952.0;-211.22397977062803;129.0
953.0;-39.1943554516831;115.0
954.0;-79.92887082256156;120.0
955.0;-10.129212938410024;23.0
956.0;-8.339149078529086;119.0
957.0;-8.184953456337984;101.0
958.0;-5.892965615458847;102.0
959.0;-9.842991444131863;125.0
960.0;-8.881455642244871;116.0
961.0;-79483.80398948312;144.0
962.0;-1.5962662165212559e7;143.0
963.0;-Inf;1.0
964.0;-Inf;1.0
965.0;-Inf;1.0
966.0;-Inf;1.0
967.0;-Inf;1.0
968.0;-Inf;1.0
969.0;-Inf;1.0
970.0;-Inf;1.0
971.0;-Inf;1.0
972.0;-Inf;1.0
973.0;0.18075493793575714;58.0
974.0;0.1816403248439611;9.0
975.0;0.19006288403245108;11.0
976.0;0.1321886025385035;3.0
977.0;0.11572644431865964;7.0
978.0;0.11798730665404755;133.0
979.0;0.11909751575108929;7.0
980.0;0.09595689353310421;28.0
981.0;0.10712606608078601;6.0
982.0;0.06709351542026831;30.0
983.0;0.07304010515813086;108.0
984.0;0.08085169834673589;4.0
985.0;0.059900685215408256;2.0
986.0;0.07057966505831215;99.0
987.0;0.07829410592878483;38.0
988.0;-3.892252717393062e6;150.0
989.0;-1.4920599706481222e7;150.0
990.0;-1.4225758331459559e13;150.0
991.0;-1.4225745450974594e13;150.0
992.0;-1.422573257050128e13;150.0
993.0;-1.4225719690039475e13;150.0
994.0;-1.4225706533997564e13;150.0
995.0;-1.422569337796529e13;150.0
996.0;-1.4225680221947541e13;150.0
997.0;-1.4225667054912883e13;150.0
998.0;-1.4225653887890201e13;150.0
999.0;-1.4225640720879742e13;150.0
1000.0;0.2220677604250446;43.0
1001.0;0.23291401765480568;14.0
1002.0;0.14426426485994925;17.0
1003.0;-37.929843289912135;1.0
1004.0;-36.936096912555634;150.0
1005.0;-44.06496081613928;1.0
1006.0;-1.2403954683481189;1.0
1007.0;-0.65972553062561;2.0
1008.0;-0.9183181744599682;4.0
1009.0;-15.199714901776229;105.0
1010.0;-18.660101865584853;85.0
1011.0;-13.461399707094666;150.0
1012.0;-8.692985722233631;39.0
1013.0;-17.483977555392556;1.0
1014.0;-1.128591451453794;22.0
1015.0;-3.680951362211723e19;150.0
1016.0;-2.2558297447301106e47;150.0
1017.0;NaN;1.0
1018.0;NaN;1.0
1019.0;NaN;1.0
1020.0;NaN;1.0
1021.0;NaN;1.0
1022.0;NaN;1.0
1023.0;NaN;1.0
1024.0;NaN;1.0
1025.0;NaN;1.0
1026.0;NaN;1.0
1027.0;0.21619157805318634;134.0
1028.0;0.16399030202818665;50.0
1029.0;0.021389651731924864;93.0
1030.0;-0.6087638506589079;34.0
1031.0;-2.2371693765941676;4.0
1032.0;-6.849297068462961;2.0
1033.0;-0.2587391052503092;14.0
1034.0;-0.4401127209450464;6.0
1035.0;-0.5581615736138386;4.0
1036.0;-0.8988990495995675;2.0
1037.0;-4.497555643494914;26.0
1038.0;-4.300555467445973;43.0
1039.0;-1.2086384469750273;112.0
1040.0;-1.3254032719795452;2.0
1041.0;-1.2473013918797276;4.0
1042.0;-1.3599042387762496e45;150.0
1043.0;-6.10639874036808e157;1.0
1044.0;NaN;1.0
1045.0;NaN;1.0
1046.0;NaN;1.0
1047.0;NaN;1.0
1048.0;NaN;1.0
1049.0;NaN;1.0
1050.0;NaN;1.0
1051.0;NaN;1.0
1052.0;NaN;1.0
1053.0;NaN;1.0
1054.0;0.08550989562292788;149.0
1055.0;0.12191854039797367;52.0
1056.0;-0.007008854660135011;63.0
1057.0;-0.13204703470213075;1.0
1058.0;-0.4000799230414471;3.0
1059.0;-0.43438562862717234;1.0
1060.0;-0.4654681524461879;7.0
1061.0;-0.9544447848198581;4.0
1062.0;-1.2683860326050027;4.0
1063.0;-2.1849102184995335;131.0
1064.0;-2.6206655814297304;3.0
1065.0;-2.342454246855693;69.0
1066.0;-1.918014625579235;148.0
1067.0;-2.065511933447915;87.0
1068.0;-1.9501993568160887;116.0
1069.0;-4.0582496535377943e65;150.0
1070.0;-4.1924664528232993e254;1.0
1071.0;NaN;1.0
1072.0;NaN;1.0
1073.0;NaN;1.0
1074.0;NaN;1.0
1075.0;NaN;1.0
1076.0;NaN;1.0
1077.0;NaN;1.0
1078.0;NaN;1.0
1079.0;NaN;1.0
1080.0;NaN;1.0
1081.0;0.0012999293414489577;150.0
1082.0;-0.0017148244548006453;150.0
1083.0;0.0026126372766228645;132.0
1084.0;0.001857441602188592;133.0
1085.0;0.0005356173099601014;63.0
1086.0;0.0016075263704385945;133.0
1087.0;0.0025548731663083135;120.0
1088.0;0.0006685864163499255;104.0
1089.0;0.002762060988587667;133.0
1090.0;0.004299582778679589;149.0
1091.0;0.04924615216101946;141.0
1092.0;0.0737652948480928;84.0
1093.0;0.0858928078222484;123.0
1094.0;0.09915984639555087;141.0
1095.0;0.11907736545385428;138.0
1096.0;-3.795422535435751e301;1.0
1097.0;NaN;1.0
1098.0;NaN;1.0
1099.0;NaN;1.0
1100.0;NaN;1.0
1101.0;NaN;1.0
1102.0;NaN;1.0
1103.0;NaN;1.0
1104.0;NaN;1.0
1105.0;NaN;1.0
1106.0;NaN;1.0
1107.0;NaN;1.0
1108.0;-0.002108680005192376;138.0
1109.0;-0.02061290121447823;148.0
1110.0;-0.0001177644774552622;81.0
1111.0;0.0025128033607755285;119.0
1112.0;0.0006254573302132416;51.0
1113.0;0.002588197734844422;132.0
1114.0;0.003127699570636744;75.0
1115.0;-0.0006153159082242787;117.0
1116.0;0.0018777802073065564;56.0
1117.0;0.0028410857126762723;119.0
1118.0;0.0008531705261013434;25.0
1119.0;0.002741675512364483;4.0
1120.0;0.0023688458427950643;17.0
1121.0;0.00030605492925961375;92.0
1122.0;0.0025570156101580865;110.0
1123.0;-1.7389320290330704e68;150.0
1124.0;-Inf;1.0
1125.0;NaN;1.0
1126.0;NaN;1.0
1127.0;NaN;1.0
1128.0;NaN;1.0
1129.0;NaN;1.0
1130.0;NaN;1.0
1131.0;NaN;1.0
1132.0;NaN;1.0
1133.0;NaN;1.0
1134.0;NaN;1.0
1135.0;-0.009233881092816976;150.0
1136.0;-0.0926336689345113;147.0
1137.0;-0.0023149585850368304;150.0
1138.0;0.003209515520456563;132.0
1139.0;0.0008284419130309972;87.0
1140.0;0.0029088918109358985;132.0
1141.0;0.003114169838192793;104.0
1142.0;-0.0011569264670892032;145.0
1143.0;0.0015260287937500783;86.0
1144.0;0.002845734971781755;132.0
1145.0;0.00114106795175406;119.0
1146.0;0.0019516755794209972;86.0
1147.0;0.002383239533904291;69.0
1148.0;-0.0015066261932719094;69.0
1149.0;0.001633946203634995;149.0
1150.0;-2.800966270322833e111;1.0
1151.0;NaN;1.0
1152.0;NaN;1.0
1153.0;NaN;1.0
1154.0;NaN;1.0
1155.0;NaN;1.0
1156.0;NaN;1.0
1157.0;NaN;1.0
1158.0;NaN;1.0
1159.0;NaN;1.0
1160.0;NaN;1.0
1161.0;NaN;1.0
1162.0;-0.18030918028722565;150.0
1163.0;-0.1600758839121046;139.0
1164.0;-0.0012507464976050375;125.0
1165.0;0.0027972031319433155;132.0
1166.0;0.0006369599241287105;132.0
1167.0;0.0026447038668936385;56.0
1168.0;0.0022287168034160754;90.0
1169.0;-0.005177934249580574;136.0
1170.0;-0.003657657570422579;118.0
1171.0;0.002444553774017977;56.0
1172.0;0.0006032481841576898;56.0
1173.0;0.0029857175864518304;116.0
1174.0;0.0022135394128525165;56.0
1175.0;-0.0010327318309015787;42.0
1176.0;0.00013896446380134986;132.0
1177.0;-3.702565838161217e73;1.0
1178.0;NaN;1.0
1179.0;NaN;1.0
1180.0;NaN;1.0
1181.0;NaN;1.0
1182.0;NaN;1.0
1183.0;NaN;1.0
1184.0;NaN;1.0
1185.0;NaN;1.0
1186.0;NaN;1.0
1187.0;NaN;1.0
1188.0;NaN;1.0
1189.0;0.1212509515574185;109.0
1190.0;0.1737519631229788;25.0
1191.0;-0.25251788584232027;49.0
1192.0;-13.470452123351158;6.0
1193.0;-26.61925660823119;4.0
1194.0;-41.999596273235234;1.0
1195.0;-0.2077922683978526;7.0
1196.0;-4.236132263967461;3.0
1197.0;-2.288098791770775;5.0
1198.0;-29.951773286538884;120.0
1199.0;-32.62804631837001;3.0
1200.0;-33.047973797447135;85.0
1201.0;-33.20397460913828;39.0
1202.0;-32.99626044844117;150.0
1203.0;-29.33769574126768;65.0
1204.0;-3.4195904936208556e102;150.0
1205.0;NaN;1.0
1206.0;NaN;1.0
1207.0;NaN;1.0
1208.0;NaN;1.0
1209.0;NaN;1.0
1210.0;NaN;1.0
1211.0;NaN;1.0
1212.0;NaN;1.0
1213.0;NaN;1.0
1214.0;NaN;1.0
1215.0;NaN;1.0
1216.0;-96.01203957059916;75.0
1217.0;0.06791177949411054;86.0
1218.0;0.08365266773909774;146.0
1219.0;0.07748803397067716;3.0
1220.0;-0.00032275325810582345;1.0
1221.0;-0.03447423656868098;10.0
1222.0;0.0849008645229763;4.0
1223.0;-0.0347376571103597;4.0
1224.0;-0.04700983859033703;5.0
1225.0;-0.22165652873867003;1.0
1226.0;-0.5076448259468478;3.0
1227.0;-0.541796447088464;35.0
1228.0;-0.5895085259211392;3.0
1229.0;-0.7282300875890362;7.0
1230.0;-0.7062304060393336;26.0
1231.0;NaN;1.0
1232.0;NaN;1.0
1233.0;NaN;1.0
1234.0;NaN;1.0
1235.0;NaN;1.0
1236.0;NaN;1.0
1237.0;NaN;1.0
1238.0;NaN;1.0
1239.0;NaN;1.0
1240.0;NaN;1.0
1241.0;NaN;1.0
1242.0;NaN;1.0
1243.0;-0.0015669295986577847;131.0
1244.0;-0.023395118702760342;97.0
1245.0;-0.0002748512509742618;36.0
1246.0;0.0020124294690314626;127.0
1247.0;0.0012307689522947918;29.0
1248.0;0.002567258970434194;3.0
1249.0;0.002772715772190293;130.0
1250.0;-0.0004238527791853297;130.0
1251.0;0.0012626934310504545;117.0
1252.0;0.002401285288447519;82.0
1253.0;0.0009567552785729738;16.0
1254.0;0.0025349736443205373;144.0
1255.0;0.00277746658349165;18.0
1256.0;-0.00012418025182481252;46.0
1257.0;0.001488259241223755;18.0
1258.0;-2.5870224802099404e9;150.0
1259.0;-2.5571358718576794e9;150.0
1260.0;-2.37898330525227e20;150.0
1261.0;-2.3789832232275984e20;150.0
1262.0;-2.3789831422042456e20;150.0
1263.0;-2.378983060140568e20;150.0
1264.0;-2.378982930844646e20;150.0
1265.0;-2.3789828029939178e20;150.0
1266.0;-2.3789826746719745e20;150.0
1267.0;-2.378982545494649e20;150.0
1268.0;-2.37898241608246e20;150.0
1269.0;-2.3789822867004464e20;150.0
1270.0;-0.07881906136523065;150.0
1271.0;-0.09046251574901043;139.0
1272.0;-0.0035670366733053793;127.0
1273.0;0.002532157325476958;127.0
1274.0;0.000436514335723559;17.0
1275.0;0.0024299127304003854;29.0
1276.0;0.002016331013006356;141.0
1277.0;-0.004750756114666688;140.0
1278.0;-0.0011575240653938224;111.0
1279.0;0.002604571160013336;58.0
1280.0;0.00035793117531834895;62.0
1281.0;0.0023912065726340304;62.0
1282.0;0.0019076692405006757;140.0
1283.0;-0.0018767717839389686;66.0
1284.0;0.0020942650165030052;111.0
1285.0;-4.463037956732221e10;150.0
1286.0;-4.446490606974826e10;150.0
1287.0;-1.2436328270108905e23;150.0
1288.0;-1.2436328245139558e23;150.0
1289.0;-1.2436328220261778e23;150.0
1290.0;-1.2436328195315709e23;150.0
1291.0;-1.2436328155833076e23;150.0
1292.0;-1.2436328116671403e23;150.0
1293.0;-1.2436328077490427e23;150.0
1294.0;-1.2436328038108895e23;150.0
1295.0;-1.2436327998642468e23;150.0
1296.0;-1.2436327959192039e23;150.0
1297.0;-3.1731578886218825;150.0
1298.0;-0.17686763873628597;148.0
1299.0;-0.007547639090593972;121.0
1300.0;0.0010723585363445753;88.0
1301.0;0.0001912488554283165;20.0
1302.0;0.0026373791754182863;110.0
1303.0;0.0019414394871754004;111.0
1304.0;-0.009740217729985234;136.0
1305.0;-0.0019971331772765666;123.0
1306.0;0.002177695179161665;58.0
1307.0;-0.0013142727338770754;76.0
1308.0;0.0019485109563671665;88.0
1309.0;0.0007486956961160196;86.0
1310.0;-0.00251184406006133;18.0
1311.0;0.00034985289705669054;130.0
1312.0;-1.1484807977999114e12;150.0
1313.0;-1.1472414292430579e12;150.0
1314.0;-3.6671648846426467e25;150.0
1315.0;-3.6671648840101097e25;150.0
1316.0;-3.6671648833772385e25;150.0
1317.0;-3.6671648827451585e25;150.0
1318.0;-3.667164881750494e25;150.0
1319.0;-3.66716488075491e25;150.0
1320.0;-3.66716487976254e25;150.0
1321.0;-3.667164878767493e25;150.0
1322.0;-3.6671648777707287e25;150.0
1323.0;-3.6671648767746377e25;150.0
1324.0;-27.281514278824424;150.0
1325.0;-0.4042363385442431;128.0
1326.0;-0.009620818299979073;146.0
1327.0;-0.0005863458964163737;139.0
1328.0;-0.0001648646630405537;49.0
1329.0;0.0022539323589129134;110.0
1330.0;0.0016203686616881319;120.0
1331.0;-0.00992562606241898;123.0
1332.0;-0.003894849379458165;50.0
1333.0;0.0015327995223661794;58.0
1334.0;-0.002568938463779036;121.0
1335.0;0.001315776099552024;88.0
1336.0;0.00030296648067074106;84.0
1337.0;-0.004677205890697422;46.0
1338.0;0.00018858711032232467;86.0
1339.0;-7.901861573757949e12;150.0
1340.0;-7.897611688749495e12;150.0
1341.0;-1.602807331197329e27;150.0
1342.0;-1.6028073311426132e27;150.0
1343.0;-1.602807331087784e27;150.0
1344.0;-1.6028073310329919e27;150.0
1345.0;-1.602807330947051e27;150.0
1346.0;-1.6028073308609818e27;150.0
1347.0;-1.6028073307755583e27;150.0
1348.0;-1.602807330689576e27;150.0
1349.0;-1.6028073306033997e27;150.0
1350.0;-1.6028073305172767e27;150.0
1351.0;-0.002526259466631542;150.0
1352.0;-0.005735512336140225;90.0
1353.0;0.0003428288422723247;139.0
1354.0;0.0017891197615587107;29.0
1355.0;-9.865483910997952e-5;29.0
1356.0;0.0017713185997412229;40.0
1357.0;0.002719115784741377;27.0
1358.0;0.0009657130792873891;122.0
1359.0;0.002240531324860129;140.0
1360.0;0.0019796749769420696;107.0
1361.0;0.0011912067788775182;140.0
1362.0;0.0018730611866314417;149.0
1363.0;0.0022516864299731987;91.0
1364.0;0.001193910742128823;101.0
1365.0;0.0023191109928337728;91.0
1366.0;-1.9170140066804348e6;150.0
1367.0;-1.5532125009849116e6;150.0
1368.0;-3.000649859231965e14;150.0
1369.0;-3.0006085200589994e14;150.0
1370.0;-3.000567302624934e14;150.0
1371.0;-3.0005254853926006e14;150.0
1372.0;-3.0004584426335025e14;150.0
1373.0;-3.0003922529124125e14;150.0
1374.0;-3.000326067815717e14;150.0
1375.0;-3.000259884625121e14;150.0
1376.0;-3.00019289509866e14;150.0
1377.0;-3.0001260148944406e14;150.0
1378.0;-0.015292109202159176;148.0
1379.0;-0.017356188036535602;139.0
1380.0;0.0004083328480604109;149.0
1381.0;0.002291975843957572;113.0
1382.0;0.0011269730139290557;29.0
1383.0;0.0023062374932215635;136.0
1384.0;0.002129866342834519;130.0
1385.0;-0.000979422423766474;139.0
1386.0;0.001823759087094201;147.0
1387.0;0.002458686276177624;82.0
1388.0;0.0006776525069750461;16.0
1389.0;0.002393030644445737;49.0
1390.0;0.002707610939634897;18.0
1391.0;-0.00018050209055497923;124.0
1392.0;0.0014277822574439991;141.0
1393.0;-3.3534934545626723e64;1.0
1394.0;NaN;1.0
1395.0;NaN;1.0
1396.0;NaN;1.0
1397.0;NaN;1.0
1398.0;NaN;1.0
1399.0;NaN;1.0
1400.0;NaN;1.0
1401.0;NaN;1.0
1402.0;NaN;1.0
1403.0;NaN;1.0
1404.0;NaN;1.0
1405.0;-1.9237912359309028;150.0
1406.0;-0.08055362655273712;144.0
1407.0;1.068400208348308e-5;100.0
1408.0;0.002215425307231289;127.0
1409.0;0.0007884448280663925;73.0
1410.0;0.003042579291483216;29.0
1411.0;0.0018684425767822033;91.0
1412.0;-0.0033664040527916494;92.0
1413.0;0.0008047216108729716;140.0
1414.0;0.0026556315470884773;58.0
1415.0;-0.0003575867586869119;58.0
1416.0;0.002490277802709384;62.0
1417.0;0.001728145309569884;92.0
1418.0;-0.001308374671692203;18.0
1419.0;0.0016975276261803618;115.0
1420.0;-4.063456030294171e10;150.0
1421.0;-4.048065489093958e10;150.0
1422.0;NaN;1.0
1423.0;NaN;1.0
1424.0;NaN;1.0
1425.0;NaN;1.0
1426.0;NaN;1.0
1427.0;NaN;1.0
1428.0;NaN;1.0
1429.0;NaN;1.0
1430.0;NaN;1.0
1431.0;NaN;1.0
1432.0;-15.93419667108219;150.0
1433.0;-0.2164599617186418;115.0
1434.0;-0.0012808304007252413;146.0
1435.0;0.0019319993704339788;136.0
1436.0;0.001558715840933922;29.0
1437.0;0.002573025066796797;110.0
1438.0;0.0011198552224522818;147.0
1439.0;-0.009445746900176522;88.0
1440.0;0.0009092581286823664;86.0
1441.0;0.0027211040103072293;88.0
1442.0;5.300668685792598e-5;76.0
1443.0;0.0027330867484751664;88.0
1444.0;0.0013101641930219898;26.0
1445.0;-0.0024165041931882847;125.0
1446.0;-0.0001456621527151647;51.0
1447.0;-1.238347889001606e12;150.0
1448.0;-1.2370223641100022e12;150.0
1449.0;-3.954150081664965e25;150.0
1450.0;-3.9541500809871145e25;150.0
1451.0;-3.954150080309391e25;150.0
1452.0;-3.95415007963202e25;150.0
1453.0;-3.95415007856776e25;150.0
1454.0;-3.954150077502626e25;150.0
1455.0;-3.95415007644337e25;150.0
1456.0;-3.9541500753788364e25;150.0
1457.0;-3.9541500743125155e25;150.0
1458.0;-3.954150073246661e25;150.0
1459.0;-37.29216344873442;118.0
1460.0;-69.12755898931057;65.0
1461.0;-113.63810057597493;118.0
1462.0;-113.13620883159682;130.0
1463.0;-107.32939648180405;68.0
1464.0;-111.83479391665563;10.0
1465.0;-64.01043510102912;1.0
1466.0;-86.03704549933107;5.0
1467.0;-56.461912226672084;1.0
1468.0;-97.8618489624471;2.0
1469.0;-90.0300214952966;2.0
1470.0;-96.76599419297527;62.0
1471.0;-91.34016647881988;67.0
1472.0;-90.1350710219834;2.0
1473.0;-94.89597424923869;71.0
1474.0;-62.769483198481176;25.0
1475.0;-96.16939405765254;63.0
1476.0;-81.0622756616394;39.0
1477.0;-98.41031250306314;3.0
1478.0;-95.6306312545467;3.0
1479.0;-102.29708693509471;132.0
1480.0;-93.84322994052377;2.0
1481.0;-95.17025518856488;2.0
1482.0;-95.04417648680763;2.0
1483.0;-90.88803027565864;53.0
1484.0;-88.41850601281934;84.0
1485.0;-95.5770728106947;68.0
1486.0;0.1900820870182618;13.0
1487.0;-0.19546566441441504;43.0
1488.0;0.17219969624350828;3.0
1489.0;-21.312466784316058;1.0
1490.0;-23.927160581871597;1.0
1491.0;-19.856178463672407;133.0
1492.0;-4.613420394267378;3.0
1493.0;-11.412504001085699;71.0
1494.0;0.038396095950805065;3.0
1495.0;-11.669303399850238;79.0
1496.0;-13.52243561342736;67.0
1497.0;-8.60252177716584;79.0
1498.0;-9.98216241057476;52.0
1499.0;-9.495893809967676;67.0
1500.0;-8.566203549475865;123.0
1501.0;-1.0622280118409404;150.0
1502.0;0.055496620185736645;150.0
1503.0;-3.719769873960963e13;150.0
1504.0;-3.69701605736214e13;150.0
1505.0;-3.674965970057865e13;150.0
1506.0;-3.652439439978908e13;150.0
1507.0;-3.6193986117242164e13;150.0
1508.0;-3.588355171528517e13;150.0
1509.0;-3.55592154791757e13;150.0
1510.0;-3.523786943382425e13;150.0
1511.0;-3.4935447774853477e13;150.0
1512.0;-3.4620065948420305e13;150.0
1513.0;-37.07883667009411;117.0
1514.0;-8.396748508777579;98.0
1515.0;-50.328202819553745;34.0
1516.0;-73.77811747033216;17.0
1517.0;-82.06548423524448;112.0
1518.0;-79.21141716547584;4.0
1519.0;-84.17239827084187;67.0
1520.0;-66.20229888595833;39.0
1521.0;-61.63656994803494;11.0
1522.0;-91.60743694025831;1.0
1523.0;-133.2063079292126;9.0
1524.0;-153.84956156751676;7.0
1525.0;-280.1789336047008;1.0
1526.0;-368.8468955600748;14.0
1527.0;-341.53224599536867;123.0
1528.0;-1.172516293256777e36;150.0
1529.0;-7.311843020233613e36;150.0
1530.0;NaN;1.0
1531.0;NaN;1.0
1532.0;NaN;1.0
1533.0;NaN;1.0
1534.0;NaN;1.0
1535.0;NaN;1.0
1536.0;NaN;1.0
1537.0;NaN;1.0
1538.0;NaN;1.0
1539.0;NaN;1.0
1540.0;-240.12663406120495;147.0
1541.0;-23.50790579536185;57.0
1542.0;-184.5065408157392;150.0
1543.0;-142.16225584208118;110.0
1544.0;-114.18095463407465;144.0
1545.0;-121.56815347373376;2.0
1546.0;-137.51003456031583;94.0
1547.0;-116.31288213847934;132.0
1548.0;-279.5190446399667;133.0
1549.0;-177.54002625539948;146.0
1550.0;-92.99987110033857;144.0
1551.0;-35.609303379515126;66.0
1552.0;-43.83712616346239;66.0
1553.0;-56.1405210594422;7.0
1554.0;-48.0193991616095;58.0
1555.0;-5.071006516671702e34;150.0
1556.0;-1.4354469518976853e35;150.0
1557.0;NaN;1.0
1558.0;NaN;1.0
1559.0;NaN;1.0
1560.0;NaN;1.0
1561.0;NaN;1.0
1562.0;NaN;1.0
1563.0;NaN;1.0
1564.0;NaN;1.0
1565.0;NaN;1.0
1566.0;NaN;1.0
1567.0;-116.07073616457278;149.0
1568.0;-1.2385191204203974;147.0
1569.0;-380.0850797699577;114.0
1570.0;-108.80433708905151;147.0
1571.0;-23.67715825605281;136.0
1572.0;-10.38298623784628;136.0
1573.0;-4.036031059048807;146.0
1574.0;-0.4313539142164735;129.0
1575.0;-1.4769418022364609;125.0
1576.0;-1.4555554601854395;116.0
1577.0;-1.212037894678423;27.0
1578.0;-2.698015421804403;61.0
1579.0;-1.9004374902759995;37.0
1580.0;-1.6358678471304922;28.0
1581.0;-2.396269874873744;119.0
1582.0;-2.153857692253851;63.0
1583.0;-3.24005034498707;131.0
1584.0;-4.0341991331032645;129.0
1585.0;-4.970273299566926;133.0
1586.0;-3.843705782062213;134.0
1587.0;-4.722014470293678;6.0
1588.0;-2.261136571411197;29.0
1589.0;-2.720887804644328;74.0
1590.0;-3.430564456125606;58.0
1591.0;-3.177830035433404;81.0
1592.0;-2.400589654183897;73.0
1593.0;-4.189628063089769;123.0
1594.0;-1344.718212715911;118.0
1595.0;-1.803181788501378;117.0
1596.0;-771.1695691114378;106.0
1597.0;-1066.25178624958;142.0
1598.0;-252.06757149889032;142.0
1599.0;-108.76520516765137;87.0
1600.0;-13.055024534553398;148.0
1601.0;-4.14243383770997;49.0
1602.0;-7.612960655850758;108.0
1603.0;-5.931790848148678;110.0
1604.0;-5.323829415610932;23.0
