Index;<epoch of min <Chi^2>>;Std(<epoch of min Chi^2>);<Chi^2(0%)>;<Chi^2(1%)>;<Chi^2(2%)>;<Chi^2(5%)>;<Chi^2(10%)>;<Chi^2(20%)>;<Chi_configs^2(0%)>;<Chi_configs^2(1%)>;<Chi_configs^2(2%)>;<Chi_configs^2(5%)>;<Chi_configs^2(10%)>;<Chi_configs^2(20%)>
67.0;121.68000030517578;40.066322326660156;91.74609375;44.6253662109375;38.25543212890625;30.8983097076416;26.718095779418945;22.377439498901367;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
68.0;115.68000030517578;50.14954376220703;104.06825256347656;49.74199676513672;39.10273361206055;32.1812744140625;26.07077407836914;22.99286460876465;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
69.0;125.0;41.079193115234375;92.04080200195312;43.93309020996094;39.47065734863281;30.514183044433594;26.51494598388672;22.553024291992188;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
70.0;4.0;12.120919227600098;191.6073455810547;77.3723373413086;35.0797233581543;30.581825256347656;25.065847396850586;18.624879837036133;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
71.0;89.0;65.14534759521484;112.9786148071289;52.49286651611328;40.951438903808594;34.968990325927734;28.480382919311523;26.09344482421875;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
72.0;13.479999542236328;41.10060501098633;226.16049194335938;77.90205383300781;31.790090560913086;26.249757766723633;20.1853084564209;14.762734413146973;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
73.0;132.9199981689453;42.14748001098633;95.06503295898438;50.358097076416016;39.90872573852539;32.40864562988281;27.562040328979492;24.241661071777344;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
74.0;108.80000305175781;57.66787338256836;116.39421081542969;47.729610443115234;40.56780242919922;33.86109161376953;28.109081268310547;24.709291458129883;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
75.0;116.0;55.482730865478516;100.566162109375;49.485164642333984;41.05610275268555;33.11764907836914;28.137144088745117;24.916872024536133;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
76.0;121.68000030517578;40.066322326660156;91.74609375;44.6253662109375;38.25543212890625;30.8983097076416;26.718095779418945;22.377439498901367;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
77.0;115.68000030517578;50.14954376220703;104.06825256347656;49.74199676513672;39.10273361206055;32.1812744140625;26.07077407836914;22.99286460876465;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
78.0;125.0;41.079193115234375;92.04080200195312;43.93309020996094;39.47065734863281;30.514183044433594;26.51494598388672;22.553024291992188;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
79.0;117.27999877929688;36.75087356567383;85.0444107055664;42.334468841552734;35.481101989746094;29.977060317993164;25.66586685180664;21.12999725341797;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
80.0;109.68000030517578;49.64601135253906;100.90001678466797;47.035064697265625;38.661006927490234;31.89026641845703;25.81177520751953;22.974550247192383;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
81.0;117.76000213623047;37.267364501953125;89.64346313476562;43.05686569213867;37.382530212402344;30.53842544555664;26.015771865844727;21.840131759643555;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
82.0;60.959999084472656;57.37921142578125;103.21194458007812;32.589744567871094;28.12548828125;30.554357528686523;23.588930130004883;21.142078399658203;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
83.0;84.68000030517578;60.17455291748047;91.76313781738281;31.650249481201172;27.706398010253906;21.695178985595703;19.480566024780273;18.544357299804688;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
84.0;76.31999969482422;59.70044708251953;101.15080261230469;35.2999382019043;27.90972900390625;27.297531127929688;21.67416763305664;20.376079559326172;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
85.0;115.80000305175781;53.50856399536133;99.269287109375;52.45847702026367;44.655242919921875;35.153839111328125;29.1817684173584;27.16918182373047;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
86.0;107.5999984741211;56.27832794189453;102.48521423339844;50.585697174072266;44.3115119934082;34.683597564697266;28.420337677001953;26.642908096313477;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
87.0;111.08000183105469;54.67321014404297;101.36663055419922;53.483802795410156;44.48578643798828;34.65589141845703;28.209157943725586;26.865854263305664;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
88.0;89.08000183105469;43.668182373046875;79.17881774902344;41.884185791015625;35.05589294433594;28.731731414794922;25.692886352539062;20.934280395507812;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
89.0;73.19999694824219;43.37433624267578;89.10309600830078;41.70907211303711;36.52178955078125;28.13580322265625;26.009389877319336;22.19708824157715;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
90.0;90.36000061035156;48.303619384765625;80.41545104980469;40.240745544433594;36.335105895996094;28.036357879638672;25.946725845336914;21.421165466308594;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
91.0;110.91999816894531;48.91822814941406;88.32009887695312;46.114776611328125;39.93991470336914;30.48779296875;26.579269409179688;24.0650634765625;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
92.0;91.80000305175781;54.76997375488281;93.86770629882812;46.26958084106445;39.759307861328125;30.714235305786133;26.221010208129883;24.6812744140625;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
93.0;109.63999938964844;50.71315002441406;89.35572052001953;46.80683517456055;39.48701095581055;30.4754581451416;26.26932144165039;23.98648452758789;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
94.0;112.72000122070312;47.817813873291016;88.57105255126953;46.19914245605469;39.61674880981445;30.389345169067383;26.348844528198242;23.921472549438477;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
95.0;94.08000183105469;51.211910247802734;94.2326889038086;46.003868103027344;39.55610275268555;30.134963989257812;26.158187866210938;24.750696182250977;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
96.0;116.23999786376953;48.560340881347656;88.98907470703125;46.78620147705078;38.945640563964844;30.687646865844727;26.345205307006836;24.051952362060547;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
97.0;72.04000091552734;68.95438385009766;115.91535949707031;39.65034484863281;37.95541763305664;28.925382614135742;25.403642654418945;23.261865615844727;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
98.0;105.16000366210938;56.29733657836914;95.40299987792969;50.46586608886719;43.738807678222656;34.43462371826172;29.008888244628906;26.844497680664062;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
99.0;107.23999786376953;53.39341354370117;98.12347412109375;49.601009368896484;42.6944465637207;33.221275329589844;28.257909774780273;26.515491485595703;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
100.0;104.16000366210938;55.53953552246094;96.22415924072266;50.916412353515625;43.86493682861328;34.28521728515625;28.632793426513672;26.771242141723633;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
101.0;112.72000122070312;47.817813873291016;88.57105255126953;46.19914245605469;39.61674880981445;30.389345169067383;26.348844528198242;23.921472549438477;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
102.0;94.08000183105469;51.211910247802734;94.2326889038086;46.003868103027344;39.55610275268555;30.134963989257812;26.158187866210938;24.750696182250977;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
103.0;116.23999786376953;48.560340881347656;88.98907470703125;46.78620147705078;38.945640563964844;30.687646865844727;26.345205307006836;24.051952362060547;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
104.0;108.91999816894531;47.38223648071289;85.91101837158203;39.17198181152344;37.518524169921875;29.029651641845703;25.448373794555664;23.259180068969727;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
105.0;107.0;45.52105712890625;93.96906280517578;40.78407287597656;37.914642333984375;29.92261505126953;26.02206802368164;23.055131912231445;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
106.0;112.4800033569336;47.54569625854492;85.19860076904297;41.895442962646484;37.69535827636719;28.76372718811035;25.701902389526367;23.009958267211914;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
107.0;57.599998474121094;51.7711296081543;108.20954895019531;35.144554138183594;27.84064292907715;28.18846893310547;22.422109603881836;19.038597106933594;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
108.0;72.80000305175781;63.0350456237793;117.15913391113281;31.64751434326172;24.304269790649414;24.26943588256836;18.934680938720703;15.904383659362793;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
109.0;77.08000183105469;51.72275161743164;104.45930480957031;35.668235778808594;29.605274200439453;27.386510848999023;20.35312843322754;18.879911422729492;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
110.0;122.76000213623047;42.0220947265625;93.04105377197266;48.272647857666016;43.141357421875;32.87178421020508;28.401254653930664;25.647581100463867;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
111.0;111.80000305175781;48.79976272583008;96.30290985107422;47.09636688232422;42.920204162597656;32.45087814331055;28.01691436767578;25.526884078979492;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
112.0;119.44000244140625;44.239009857177734;94.11685180664062;48.846519470214844;44.058021545410156;32.943084716796875;28.136463165283203;25.763996124267578;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
