Index;Max. R-Score;Epoch of max R-Score
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
5.21501699353717e-310;0.0;0.0
1.90979621226e-313;0.0;0.0
6.6977291816e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977302597e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697730391e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977305284e-314;0.0;0.0
4.2439915814e-314;0.0;0.0
1.24e-322;0.0;0.0
8.487983165e-314;0.0;0.0
1.5e-323;0.0;0.0
0.0;0.0;0.0
3.5352450201277e-311;0.0;0.0
4.243991582e-314;0.0;0.0
8.91238232205e-313;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.5158229875e-314;0.0;0.0
0.0;0.0;0.0
6.697730794e-314;0.0;0.0
0.0;0.0;0.0
6.697730818e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.6977309286e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977309316e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;2.1219957905e-314;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
6.6977308575e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.69773066e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977320037e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.3e-322;0.0;0.0
2.1219957915e-314;0.0;0.0
5.0e-324;0.0;0.0
0.0;0.0;0.0
3.267873550466e-311;0.0;0.0
4.243991582e-314;0.0;0.0
9.33678148025e-313;0.0;0.0
0.0;0.0;2.1219957905e-314
0.0;0.0;0.0
0.0;0.0;0.0
2.5163522267e-314;0.0;0.0
0.0;0.0;0.0
6.6977309286e-314;0.0;0.0
0.0;0.0;0.0
6.6977309523e-314;0.0;0.0
8.487983164e-314;0.0;0.0
6.697731063e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977285097e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977302597e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
6.697730992e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.697730794e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697731063e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.33e-322;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
3.259385567302e-311;0.0;0.0
4.243991582e-314;0.0;0.0
9.54898105934e-313;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.5158230903e-314;0.0;0.0
0.0;0.0;0.0
6.697731063e-314;0.0;0.0
0.0;0.0;0.0
6.6977310867e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.6977312004e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977312004e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
6.6977311263e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.697730663e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697731738e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.4e-322;0.0;0.0
0.0;0.0;0.0
5.0e-324;0.0;0.0
0.0;0.0;0.0
3.5310010285453e-311;0.0;0.0
4.243991582e-314;0.0;0.0
9.76118063844e-313;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.515822885e-314;0.0;0.0
0.0;0.0;0.0
6.6977311974e-314;0.0;0.0
0.0;0.0;0.0
6.697731221e-314;0.0;0.0
8.487983165e-314;0.0;0.0
6.6977298535e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977313347e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
6.6977312606e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.697731066e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697731332e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.43e-322;0.0;0.0
5.0e-324;0.0;0.0
1.0e-323;0.0;0.0
0.0;0.0;0.0
3.2593855673017e-311;0.0;0.0
4.243991582e-314;0.0;0.0
9.97338021754e-313;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.515822782e-314;0.0;0.0
0.0;0.0;0.0
6.697731332e-314;0.0;0.0
0.0;0.0;0.0
6.6977313555e-314;0.0;0.0
8.4879831653e-314;0.0;0.0
6.697731738e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977316035e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697731469e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
6.697731395e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.6977312004e-314;0.0;0.0
0.0;0.0;0.0
6.697732141e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.5e-322;0.0;0.0
0.0;0.0;0.0
1.5e-323;0.0;0.0
0.0;0.0;0.0
1.19510802947164e-310;0.0;0.0
4.243991582e-314;0.0;0.0
1.018557979663e-312;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.5158227306e-314;0.0;0.0
0.0;0.0;0.0
6.697731466e-314;0.0;0.0
0.0;0.0;0.0
6.69773149e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.697729988e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977316035e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697730797e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
6.6977315294e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.6977313347e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977316006e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697732138e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977340195e-314;0.0;0.0
2.121995791e-314;0.0;0.0
1.53e-322;0.0;0.0
5.0e-324;0.0;0.0
5.0e-324;0.0;0.0
0.0;0.0;0.0
3.2593855673017e-311;0.0;0.0
6.365987373e-314;0.0;0.0
1.082217853397e-312;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.5158225765e-314;0.0;0.0
0.0;0.0;0.0
6.6977316006e-314;0.0;0.0
0.0;0.0;0.0
6.6977316243e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.697729988e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697731738e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
6.697731664e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.6977313347e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697731735e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697734154e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.6e-322;0.0;0.0
5.0e-324;0.0;0.0
5.0e-324;0.0;0.0
0.0;0.0;0.0
3.2593855673017e-311;0.0;0.0
6.365987373e-314;0.0;0.0
1.06099789549e-312;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.5158224223e-314;0.0;0.0
0.0;0.0;0.0
6.697731735e-314;0.0;0.0
0.0;0.0;0.0
6.6977317587e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.697729988e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977281095e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697731066e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
6.697731798e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.6977313347e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697730394e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.63e-322;0.0;0.0
5.0e-324;0.0;0.0
5.0e-324;0.0;0.0
0.0;0.0;0.0
3.2593855673017e-311;0.0;0.0
6.365987373e-314;0.0;0.0
1.03977793758e-312;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.515822936e-314;0.0;0.0
0.0;0.0;0.0
6.6977318693e-314;0.0;0.0
0.0;0.0;0.0
6.697731893e-314;0.0;0.0
8.487983164e-314;0.0;0.0
6.697732141e-314;0.0;0.0
2.121995791e-314;0.0;0.0
8.4879831634e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
6.6977319326e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.69773066e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.7e-322;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
3.259385567302e-311;0.0;0.0
4.243991582e-314;2.1219957905e-314;0.0
9.12458190115e-313;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.515821857e-314;0.0;0.0
0.0;0.0;0.0
6.6977320037e-314;0.0;0.0
0.0;0.0;0.0
6.6977320274e-314;0.0;0.0
8.487983165e-314;0.0;0.0
6.6977322725e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697732141e-314;0.0;0.0
0.0;0.0;0.0
6.6977322754e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697732141e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697732067e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.6977305284e-314;0.0;2.1219957905e-314
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.73e-322;0.0;0.0
5.0e-324;0.0;0.0
1.0e-323;0.0;0.0
0.0;0.0;0.0
3.2593855673017e-311;0.0;0.0
4.243991582e-314;0.0;0.0
7.4269852684e-313;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.515830173e-314;0.0;0.0
0.0;0.0;0.0
6.697732138e-314;0.0;0.0
0.0;0.0;0.0
6.697732162e-314;0.0;0.0
8.487983165e-314;0.0;0.0
6.6977322754e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697730663e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977313347e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
6.6977322013e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.6977320067e-314;0.0;0.0
0.0;0.0;0.0
6.6977320067e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.8e-322;0.0;0.0
0.0;0.0;0.0
1.0e-323;0.0;0.0
0.0;0.0;0.0
1.19510802947164e-310;0.0;0.0
4.243991582e-314;0.0;0.0
7.63918484747e-313;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.5163527405e-314;0.0;0.0
0.0;0.0;0.0
6.6977322725e-314;0.0;0.0
0.0;0.0;0.0
6.697732296e-314;0.0;0.0
8.487983165e-314;0.0;0.0
6.69773066e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.69773241e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.69773241e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
6.6977323357e-314;0.0;0.0
8.487983165e-314;0.0;0.0
6.6977320037e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697732141e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697730794e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977309286e-314;0.0;0.0
2.121995791e-314;0.0;0.0
1.83e-322;0.0;0.0
2.1219957915e-314;0.0;0.0
1.0e-323;0.0;0.0
0.0;0.0;0.0
3.259385567302e-311;0.0;0.0
4.243991582e-314;0.0;0.0
7.85138442657e-313;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.5158302246e-314;0.0;0.0
0.0;0.0;0.0
6.697732407e-314;0.0;0.0
0.0;0.0;0.0
6.6977324306e-314;0.0;0.0
8.487983165e-314;0.0;0.0
6.6977325413e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697730663e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
6.69773247e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.6977322754e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977340195e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.9e-322;0.0;0.0
5.0e-324;0.0;0.0
1.0e-323;0.0;0.0
0.0;0.0;0.0
3.2593855673017e-311;0.0;0.0
4.243991582e-314;0.0;0.0
8.06358400567e-313;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.5158236555e-314;0.0;0.0
0.0;0.0;0.0
6.6977325413e-314;0.0;0.0
0.0;0.0;0.0
6.697732565e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.6977326756e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977329474e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697732813e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977326786e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977326045e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.697732407e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697729047e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697731063e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977311974e-314;0.0;0.0
2.121995791e-314;0.0;0.0
1.93e-322;0.0;0.0
2.1219957915e-314;0.0;0.0
5.0e-324;0.0;0.0
0.0;0.0;0.0
3.259385567302e-311;0.0;0.0
4.243991582e-314;0.0;0.0
8.27578358476e-313;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.515829454e-314;0.0;0.0
0.0;0.0;0.0
6.6977326756e-314;0.0;0.0
0.0;0.0;0.0
6.6977326994e-314;0.0;0.0
8.487983164e-314;0.0;0.0
6.69773281e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977298565e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697727975e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
6.697732739e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.6977325413e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697733482e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697733485e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.0e-322;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
3.259385567302e-311;0.0;0.0
4.243991582e-314;0.0;0.0
8.48798316386e-313;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.5158221654e-314;0.0;0.0
0.0;0.0;0.0
6.69773281e-314;0.0;0.0
0.0;0.0;0.0
6.6977328337e-314;0.0;0.0
8.487983164e-314;0.0;0.0
6.6977278407e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697733216e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697733082e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977329474e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977328733e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.697730391e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.03e-322;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
3.259385567302e-311;0.0;0.0
4.243991582e-314;0.0;0.0
7.2147856893e-313;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.5158298135e-314;0.0;0.0
0.0;0.0;0.0
6.6977329444e-314;0.0;0.0
0.0;0.0;0.0
6.697732968e-314;0.0;0.0
8.487983164e-314;0.0;0.0
6.697733079e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977298565e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697727975e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
6.6977330077e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.697729316e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.08e-322;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
2.1219957905e-314;0.0;0.0
3.259385567302e-311;0.0;0.0
4.243991582e-314;0.0;0.0
5.3049894774e-313;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.516352792e-314;0.0;0.0
0.0;0.0;0.0
6.697733079e-314;0.0;0.0
0.0;0.0;0.0
6.6977331025e-314;0.0;0.0
8.487983165e-314;0.0;0.0
6.6977291816e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697729319e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697727975e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
6.697733142e-314;2.1219957905e-314;0.0
8.487983165e-314;0.0;0.0
6.697728644e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.69772905e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.1e-322;0.0;0.0
2.1219957915e-314;0.0;0.0
1.0e-323;0.0;0.0
0.0;0.0;0.0
3.259385567302e-311;0.0;0.0
4.243991582e-314;0.0;0.0
4.6683907401e-313;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.515830533e-314;0.0;0.0
0.0;0.0;2.1219957905e-314
6.697733213e-314;0.0;0.0
0.0;0.0;0.0
6.697733237e-314;0.0;0.0
8.487983164e-314;0.0;0.0
6.697728644e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697727975e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
6.6977332764e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.6977278378e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.17e-322;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
3.259385567302e-311;0.0;0.0
6.365987373e-314;0.0;0.0
2.54639494916e-313;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.5158292997e-314;0.0;0.0
0.0;0.0;0.0
6.6977333476e-314;0.0;0.0
0.0;0.0;0.0
6.6977333713e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.6977294504e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977291846e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697733485e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
6.697733411e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.697727572e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697728644e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.2e-322;0.0;0.0
5.0e-324;0.0;0.0
5.0e-324;0.0;0.0
0.0;0.0;0.0
3.2593855673017e-311;0.0;0.0
4.243991582e-314;0.0;0.0
5.9415882147e-313;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.515829094e-314;0.0;0.0
0.0;0.0;0.0
6.697733482e-314;0.0;0.0
0.0;0.0;0.0
6.6977335057e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.697729719e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977336193e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977336193e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
6.697733545e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.697727572e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.69773456e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.27e-322;0.0;0.0
5.0e-324;0.0;0.0
5.0e-324;0.0;0.0
0.0;0.0;0.0
3.2593855673017e-311;0.0;0.0
4.243991582e-314;0.0;0.0
6.3659873729e-313;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.515823604e-314;0.0;0.0
0.0;0.0;0.0
6.6977336163e-314;0.0;0.0
0.0;0.0;0.0
6.69773364e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.69773066e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977291846e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977337537e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
6.6977336796e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.697727572e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.3e-322;0.0;0.0
5.0e-324;0.0;0.0
5.0e-324;0.0;0.0
0.0;0.0;0.0
3.2593855673017e-311;0.0;0.0
4.243991582e-314;0.0;0.0
8.70018274296e-313;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.516352638e-314;0.0;0.0
0.0;0.0;0.0
6.6977337507e-314;0.0;0.0
0.0;0.0;0.0
6.6977337744e-314;0.0;0.0
8.487983166e-314;0.0;0.0
6.697734557e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697733885e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697734291e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977340195e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697733814e-314;0.0;0.0
8.487983165e-314;0.0;0.0
6.6977274346e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697727572e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.37e-322;0.0;0.0
2.1219957924e-314;0.0;0.0
2.0e-323;0.0;0.0
0.0;0.0;0.0
3.5352450201277e-311;0.0;0.0
4.243991582e-314;0.0;0.0
6.365987373e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.516352124e-314;0.0;0.0
0.0;0.0;0.0
6.697733885e-314;0.0;0.0
0.0;0.0;0.0
6.697733909e-314;0.0;0.0
8.487983164e-314;0.0;0.0
6.697728644e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697728647e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.69773456e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697735232e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977339484e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.6977337507e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977344256e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.4e-322;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
3.267873550466e-311;0.0;0.0
4.243991582e-314;0.0;0.0
8.487983164e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.51635197e-314;0.0;0.0
0.0;0.0;0.0
6.6977340195e-314;0.0;0.0
0.0;0.0;0.0
6.697734043e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.697734154e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697728647e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697734157e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
6.6977340827e-314;0.0;0.0
8.4879831644e-314;0.0;0.0
6.6977337507e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697733888e-314;0.0;0.0
2.121995791e-314;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.47e-322;0.0;0.0
2.1219957915e-314;0.0;0.0
5.0e-324;0.0;0.0
0.0;0.0;0.0
3.267873550466e-311;0.0;0.0
4.243991582e-314;0.0;0.0
1.69759663277e-313;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.516351867e-314;0.0;0.0
0.0;0.0;0.0
6.697734154e-314;0.0;0.0
0.0;0.0;0.0
6.6977341776e-314;0.0;0.0
8.487983165e-314;0.0;0.0
6.697729316e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977278407e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977274376e-314;0.0;0.0
2.121995791e-314;0.0;0.0
2.1219957905e-314;0.0;0.0
0.0;0.0;0.0
6.697734217e-314;0.0;0.0
8.487983165e-314;0.0;0.0
6.6977340195e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.6977344256e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697734829e-314;0.0;0.0
2.121995791e-314;0.0;0.0
6.697734963e-314;0.0;0.0
2.121995791e-314;0.0;0.0
2.5e-322;0.0;0.0
2.1219957915e-314;0.0;0.0
1.0e-323;0.0;0.0
0.0;0.0;0.0
3.259385567302e-311;0.0;0.0
4.243991582e-314;0.0;0.0
1.90979621187e-313;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;2.1219957905e-314;0.0
2.5163521753e-314;0.0;0.0
0.0;0.0;0.0
